directive,input_text,output_text
pluralize,Self-replenishing whoopee cushions,Self-replenishing whoopee cushions  
singularize,Self-replenishing whoopee cushion,Self-replenishing whoopee cushion  
pluralize,Anti-matter whoopie pies,Anti-matter whoopie pies  
singularize,Anti-matter whoopie pie,Anti-matter whoopie pie  
pluralize,gamebro sponsored hoodies,gamebro sponsored hoodies
singularize,gamebro sponsored hoodie,gamebro sponsored hoodie
pluralize,Giraffe's eye goggles,Giraffe's eye goggles
singularize,Giraffe's eye goggle,Giraffe's eye goggle
pluralize,pairs of Girlpods,pairs of Girlpods
singularize,pair of Girlpod,pair of Girlpod
pluralize,Kittenite infini-candles,Kittenite infini-candles
singularize,Kittenite infini-candle,Kittenite infini-candle
pluralize,Zapberry bluetooths,Zapberry bluetooths
singularize,Zapberry bluetooth,Zapberry bluetooth
pluralize,Whisperwave dream captures,Whisperwave dream captures
singularize,Whisperwave dream capture,Whisperwave dream capture
pluralize,Monster-Slayer energy drinks,Monster-Slayer energy drinks
singularize,Monster-Slayer energy drink,Monster-Slayer energy drink
pluralize,SpaceMech trainer sets,SpaceMech trainer sets
singularize,SpaceMech trainer set,SpaceMech trainer set
pluralize,HyperNova's lava lamps,HyperNova's lava lamps
singularize,HyperNova's lava lamp,HyperNova's lava lamp
pluralize,Unicorn's Sparkle Bandages,Unicorn's Sparkle Bandages
singularize,Unicorn's Sparkle Bandage,Unicorn's Sparkle Bandage
pluralize,Quantumshade tech vests,Quantumshade tech vests
singularize,Quantumshade tech vest,Quantumshade tech vest
pluralize,Neon Stardust sneakers,Neon Stardust sneakers
singularize,Neon Stardust sneaker,Neon Stardust sneaker
pluralize,Trancebook reader sets,Trancebook reader sets
singularize,Trancebook reader set,Trancebook reader set
pluralize,Vortexdrift flight goggles,Vortexdrift flight goggles
singularize,Vortexdrift flight goggles,Vortexdrift flight goggles
pluralize,Frostbitten lightning rods,Frostbitten lightning rods
singularize,Frostbitten lightning rod,Frostbitten lightning rod
pluralize,PixelRider hover boots,PixelRider hover boots
singularize,PixelRider hover boot,PixelRider hover boot
pluralize,MagnetoBolt wristbands,MagnetoBolt wristbands
singularize,MagnetoBolt wristband,MagnetoBolt wristband
pluralize,NeonPup smart collars,NeonPup smart collars
singularize,NeonPup smart collar,NeonPup smart collar
pluralize,TigerClaw laser claws,TigerClaw laser claws
singularize,TigerClaw laser claw,TigerClaw laser claw
pluralize,Thunderstrike battle caps,Thunderstrike battle caps
singularize,Thunderstrike battle cap,Thunderstrike battle cap
pluralize,Whizbang power gloves,Whizbang power gloves
singularize,Whizbang power glove,Whizbang power glove
pluralize,LunarScribe's night pens,LunarScribe's night pens
singularize,LunarScribe's night pen,LunarScribe's night pen
pluralize,Gigawave motion suits,Gigawave motion suits
singularize,Gigawave motion suit,Gigawave motion suit
pluralize,Shadowcloak ninja garbs,Shadowcloak ninja garbs
singularize,Shadowcloak ninja garb,Shadowcloak ninja garb
pluralize,QuantumBloom crystal pendants,QuantumBloom crystal pendants
singularize,QuantumBloom crystal pendant,QuantumBloom crystal pendant
pluralize,Solarflare flight helmets,Solarflare flight helmets
singularize,Solarflare flight helmet,Solarflare flight helmet
pluralize,Frostbite trench coats,Frostbite trench coats
singularize,Frostbite trench coat,Frostbite trench coat
pluralize,GalacticReign star maps,GalacticReign star maps
singularize,GalacticReign star map,GalacticReign star map
pluralize,PixelBlaze flash drives,PixelBlaze flash drives
singularize,PixelBlaze flash drive,PixelBlaze flash drive
pluralize,IronFury battle gauntlets,IronFury battle gauntlets
singularize,IronFury battle gauntlet,IronFury battle gauntlet
pluralize,BlazeRun power boots,BlazeRun power boots
singularize,BlazeRun power boot,BlazeRun power boot
pluralize,Starlight flare guns,Starlight flare guns
singularize,Starlight flare gun,Starlight flare gun
pluralize,Stealthshade cloaks,Stealthshade cloaks
singularize,Stealthshade cloak,Stealthshade cloak
pluralize,HyperVortex speedstream shoes,HyperVortex speedstream shoes
singularize,HyperVortex speedstream shoe,HyperVortex speedstream shoe
pluralize,ZephyrFury wind-chaser goggles,ZephyrFury wind-chaser goggles
singularize,ZephyrFury wind-chaser goggle,ZephyrFury wind-chaser goggle
pluralize,DragonWing skyhacker jetpacks,DragonWing skyhacker jetpacks
singularize,DragonWing skyhacker jetpack,DragonWing skyhacker jetpack
pluralize,Thunderstrike Horizon glimmer-robes,Thunderstrike Horizon glimmer-robes
singularize,Thunderstrike Horizon glimmer-robe,Thunderstrike Horizon glimmer-robe
pluralize,MagneticNest tech-harnesses,MagneticNest tech-harnesses
singularize,MagneticNest tech-harness,MagneticNest tech-harness
pluralize,StarlightShatter chrono-watches,StarlightShatter chrono-watches
singularize,StarlightShatter chrono-watch,StarlightShatter chrono-watch
pluralize,HyperNova Forge titanium-rims,HyperNova Forge titanium-rims
singularize,HyperNova Forge titanium-rim,HyperNova Forge titanium-rim
pluralize,The VoidSurfer's plasma-gloves,The VoidSurfer's plasma-gloves
singularize,The VoidSurfer's plasma-glove,The VoidSurfer's plasma-glove
pluralize,QuantumRipple molecular boots,QuantumRipple molecular boots
singularize,QuantumRipple molecular boot,QuantumRipple molecular boot
pluralize,IronCircuit revolutionizers,IronCircuit revolutionizers
singularize,IronCircuit revolutionizer,IronCircuit revolutionizer
pluralize,ShadowLoom predator-jackets,ShadowLoom predator-jackets
singularize,ShadowLoom predator-jacket,ShadowLoom predator-jacket
pluralize,LunarVibe's tech-caps,LunarVibe's tech-caps
singularize,LunarVibe's tech-cap,LunarVibe's tech-cap
pluralize,CrimsonShift overload-pendants,CrimsonShift overload-pendants
singularize,CrimsonShift overload-pendant,CrimsonShift overload-pendant
pluralize,FrostByte memory-cloaks,FrostByte memory-cloaks
singularize,FrostByte memory-cloak,FrostByte memory-cloak
pluralize,The GigaPilot's charge-belts,The GigaPilot's charge-belts
singularize,The GigaPilot's charge-belt,The GigaPilot's charge-belt
pluralize,DimensionBound pulse-daggers,DimensionBound pulse-daggers
singularize,DimensionBound pulse-dagger,DimensionBound pulse-dagger
pluralize,Steamspire's alloy-swords,Steamspire's alloy-swords
singularize,Steamspire's alloy-sword,Steamspire's alloy-sword
pluralize,VoidShift space-tunics,VoidShift space-tunics
singularize,VoidShift space-tunic,VoidShift space-tunic
pluralize,Harold’s quantum-reflection mirrors,Harold’s quantum-reflection mirrors
singularize,Harold’s quantum-reflection mirror,Harold’s quantum-reflection mirror
pluralize,EarthquakeTech seismic-maps,EarthquakeTech seismic-maps
singularize,EarthquakeTech seismic-map,EarthquakeTech seismic-map
pluralize,StarlightNomad's intergalactic pathfinders,StarlightNomad's intergalactic pathfinders
singularize,StarlightNomad's intergalactic pathfinder,StarlightNomad's intergalactic pathfinder
pluralize,RetroVerse's vinyl-data players,RetroVerse's vinyl-data players
singularize,RetroVerse's vinyl-data player,RetroVerse's vinyl-data player
pluralize,Penny-Arcade sun-dials,Penny-Arcade sun-dials
singularize,Penny-Arcade sun-dial,Penny-Arcade sun-dial
pluralize,ChronoWeave's stasis-pendants,ChronoWeave's stasis-pendants
singularize,ChronoWeave's stasis-pendant,ChronoWeave's stasis-pendant
pluralize,The QuantumLibrarian's chronicle-folios,The QuantumLibrarian's chronicle-folios
singularize,The QuantumLibrarian's chronicle-folio,The QuantumLibrarian's chronicle-folio
pluralize,MemoryVault's digital-time capsules,MemoryVault's digital-time capsules
singularize,MemoryVault's digital-time capsule,MemoryVault's digital-time capsule
pluralize,SpiralForge’s gravity-powered clocks,SpiralForge’s gravity-powered clocks
singularize,SpiralForge’s gravity-powered clock,SpiralForge’s gravity-powered clock
pluralize,SolsticeDream's lunar-breathing orbs,SolsticeDream's lunar-breathing orbs
singularize,SolsticeDream's lunar-breathing orb,SolsticeDream's lunar-breathing orb
pluralize,The TranquilHarbinger's serenity-cards,The TranquilHarbinger's serenity-cards
singularize,The TranquilHarbinger's serenity-card,The TranquilHarbinger's serenity-card
pluralize,NEON-Lab goggles,NEON-Lab goggles
singularize,NEON-Lab goggles,NEON-Lab goggle
pluralize,AI-Knight’s sword,AI-Knight’s swords
singularize,AI-Knight’s sword,AI-Knight’s sword
pluralize,MRX-Fusion boots,MRX-Fusion boots
singularize,MRX-Fusion boot,MRX-Fusion boot
pluralize,X-Track holograms,X-Track holograms
singularize,X-Track hologram,X-Track hologram
pluralize,Tech-Wristband 3000,Tech-Wristband 3000s
singularize,Tech-Wristband 3000s,Tech-Wristband 3000
pluralize,Auto-Glide jet,Auto-Glide jets
singularize,Auto-Glide jet,Auto-Glide jet
pluralize,7-Frame holos,7-Frame holos
singularize,7-Frame holo,7-Frame holo
pluralize,Elite-Shooter 9000,Elite-Shooter 9000s
singularize,Elite-Shooter 9000s,Elite-Shooter 9000
pluralize,Fire-Hawk Vests,Fire-Hawk Vests
singularize,Fire-Hawk Vest,Fire-Hawk Vest
pluralize,Cock-a-doodle weathervane,Cock-a-doodle weathervanes
singularize,Cock-a-doodle weathervanes,Cock-a-doodle weathervane
pluralize,Stay-tuned bass,Stay-tuned basses
singularize,Stay-tuned basses,Stay-tuned bass
pluralize,Giraffe neck serum,Giraffe neck serums
singularize,Giraffe neck serums,Giraffe neck serum
pluralize,Banana republic slingshot,Banana republic slingshots
singularize,Banana republic slingshots,Banana republic slingshot
pluralize,Meow mix claymore,Meow mix claymores
singularize,Meow mix claymores,Meow mix claymore
pluralize,Soup ladle flail,Soup ladle flails
singularize,Soup ladle flails,Soup ladle flail
pluralize,Haunted ukulele,Haunted ukuleles
singularize,Haunted ukuleles,Haunted ukulele
pluralize,Scorpion-tail rapier,Scorpion-tail rapiers
singularize,Scorpion-tail rapiers,Scorpion-tail rapier
pluralize,Underworld butter knife,Underworld butter knives
singularize,Underworld butter knives,Underworld butter knife
pluralize,Radioactive pogo stick,Radioactive pogo sticks
singularize,Radioactive pogo sticks,Radioactive pogo stick
pluralize,Werewolf moonbeam revolver,Werewolf moonbeam revolvers
singularize,Werewolf moonbeam revolvers,Werewolf moonbeam revolver
pluralize,Tar pit trebuchet,Tar pit trebuchets
singularize,Tar pit trebuchets,Tar pit trebuchet
pluralize,Clockwork accordion maul,Clockwork accordion mauls
singularize,Clockwork accordion mauls,Clockwork accordion maul
pluralize,Lightning rod battleaxe,Lightning rod battleaxes
singularize,Lightning rod battleaxes,Lightning rod battleaxe
pluralize,Periwinkle doom staff,Periwinkle doom staffs
singularize,Periwinkle doom staffs,Periwinkle doom staff
pluralize,Ghost pepper crossbow,Ghost pepper crossbows
singularize,Ghost pepper crossbows,Ghost pepper crossbow
pluralize,Bedazzled wrecking ball,Bedazzled wrecking balls
singularize,Bedazzled wrecking balls,Bedazzled wrecking ball
pluralize,Doomscrolling chakram,Doomscrolling chakrams
singularize,Doomscrolling chakrams,Doomscrolling chakram
pluralize,Turbocharged bagpipe cannon,Turbocharged bagpipe cannons
singularize,Turbocharged bagpipe cannons,Turbocharged bagpipe cannon
pluralize,Unicorn horn glaive,Unicorn horn glaives
singularize,Unicorn horn glaives,Unicorn horn glaive
pluralize,Flannel-wrapped warhammer,Flannel-wrapped warhammers
singularize,Flannel-wrapped warhammers,Flannel-wrapped warhammer
pluralize,Space-age frying pan,Space-age frying pans
singularize,Space-age frying pans,Space-age frying pan
pluralize,Bluebird phone case,Bluebird phone cases
singularize,Bluebird phone cases,Bluebird phone case
pluralize,Modus Wallet,Modus Wallets
singularize,Modus Wallets,Modus Wallet
pluralize,Half-chewed prophecy,Half-chewed prophecies
singularize,Half-chewed prophecies,Half-chewed prophecy
pluralize,Unlimited soup coupon,Unlimited soup coupons
singularize,Unlimited soup coupons,Unlimited soup coupon
pluralize,Experimental bedtime story,Experimental bedtime stories
singularize,Experimental bedtime stories,Experimental bedtime story
pluralize,Unfinished crossword puzzle,Unfinished crossword puzzles
singularize,Unfinished crossword puzzles,Unfinished crossword puzzle
pluralize,Fossilized childhood dream,Fossilized childhood dreams
singularize,Fossilized childhood dreams,Fossilized childhood dream
